anchor_id,episode_id,episode_margin,episode_margin_hard,episode_margin_soft,evolve_step,ge_episode_hard_boundary_hit,ge_episode_hard_gate_pass,ge_episode_margin,ge_episode_margin_hard,ge_episode_margin_soft,ge_evolve_step_e,ge_stress_lambda,hard_gate_pass,metric_source_map,missing_reasons,pc_ratio,pc_ratio_raw,perturbation_seed,perturbation_type,phase_label,proposition_satisfied_fraction,q_ratio,q_ratio_raw,rebound_c_rec,rec_ratio,rec_ratio_raw,safe_ratio,safe_ratio_raw,safety_load,stab_ratio,stab_ratio_raw,stability_load,stress_lambda,task_family,task_percent_complete,valid
79,79,-0.48228177159726304,-0.48228177159726304,-0.45542660008434577,0,1,0,-0.48228177159726304,-0.48228177159726304,-0.45542660008434577,0,0.4,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.5714285714285715,0.5714285714285715,0,irrelevant_perturbation,stress_sweep,0.4,0.5714285714285715,0.5714285714285715,39.29411437564827,0.8907186143625603,0.8907186143625603,2.0,50000.00000000001,0.0,0.517718228402737,0.517718228402737,0.3863095238095238,0.4,placement_only,0.4,1
127,127,0.010521209998096914,0.010521209998096914,0.21954631928476287,0,0,1,0.010521209998096914,0.010521209998096914,0.21954631928476287,0,0.4,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,20.916474388885756,1.6733220750278848,1.6733220750278848,2.0,50000.00000000001,0.0,1.010521209998097,1.010521209998097,0.19791666666666666,0.4,placement_only,1.0,1
78,78,0.37141916741142333,0.37141916741142333,0.39999529799142586,0,0,1,0.37141916741142333,0.37141916741142333,0.39999529799142586,0,0.4,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,18.67976676325469,1.8736849645876825,1.8736849645876825,2.0,50000.00000000001,0.0,1.3714191674114233,1.3714191674114233,0.14583333333333334,0.4,placement_only,1.0,1
60,60,-0.7516020470236401,-0.7516020470236401,-0.2939862267979101,0,1,0,-0.7516020470236401,-0.7516020470236401,-0.2939862267979101,0,0.4,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,140.9029314944999,0.2483979529763599,0.2483979529763599,2.0,50000.00000000001,0.0,1.16362959342782,1.16362959342782,0.171875,0.4,placement_only,1.0,1
81,81,0.10768617281504289,0.10768617281504289,0.26812880069323564,0,0,1,0.10768617281504289,0.10768617281504289,0.26812880069323564,0,0.4,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,24.223177445034487,1.444897088110031,1.444897088110031,2.0,50000.00000000001,0.0,1.107686172815043,1.107686172815043,0.18055555555555555,0.4,placement_only,1.0,1
80,80,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0,1,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0.4,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,14.63126355327567,2.0,2.3921377316743375,2.0,50000.00000000001,0.0,1.2799918080524286,1.2799918080524286,0.15625,0.4,placement_only,1.0,1
126,126,-1.0,-1.0,-1.0,0,1,0,-1.0,-1.0,-1.0,0,0.4,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.0,0.0,0,irrelevant_perturbation,stress_sweep,0.0,0.0,0.0,9.549196407726768,2.0,3.665229495798215,2.0,50000.00000000001,0.0,0.4965504913229181,0.4965504913229181,0.4027777777777778,0.4,spatial_relation,0.0,1
1,1,0.14285061228221574,0.14285061228221574,0.28571102042682206,0,0,1,0.14285061228221574,0.14285061228221574,0.28571102042682206,0,0.4,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,16.58612741094127,2.0,2.11019709559898,2.0,50000.00000000001,0.0,1.1428506122822157,1.1428506122822157,0.175,0.4,placement_only,1.0,1
11,11,-0.062073364069740844,-0.062073364069740844,0.18324903225084377,0,1,0,-0.062073364069740844,-0.062073364069740844,0.18324903225084377,0,0.4,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,12.49161908323709,2.0,2.8018783605953272,2.0,50000.00000000001,0.0,0.9379266359302592,0.9379266359302592,0.21323529411764705,0.4,placement_only,1.0,1
9,9,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0,1,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0.4,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,6.4960738482414495,2.0,5.387868954354003,2.0,50000.00000000001,0.0,1.2799918080524286,1.2799918080524286,0.15625,0.4,placement_only,1.0,1
125,125,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,0,1,0,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,0,0.4,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.7142857142857143,0.7142857142857143,0,irrelevant_perturbation,stress_sweep,0.5,0.7142857142857143,0.7142857142857143,20.318145304072548,1.7225980892255233,1.7225980892255233,2.0,50000.00000000001,0.0,0.9846105373019702,0.9846105373019702,0.203125,0.4,spatial_relation,0.5,1
129,129,-0.47558917453796423,-0.47558917453796423,-0.264112620499351,0,1,0,-0.47558917453796423,-0.47558917453796423,-0.264112620499351,0,0.4,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,66.7415655364326,0.5244108254620358,0.5244108254620358,2.0,50000.00000000001,0.0,0.9473639335392622,0.9473639335392622,0.2111111111111111,0.4,spatial_relation,1.0,1
79,79,-0.48228177159726304,-0.48228177159726304,-0.026855171512917275,0,1,0,-0.48228177159726304,-0.48228177159726304,-0.026855171512917275,0,0.6,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,0.0,2.0,35000000.0,2.0,50000.00000000001,0.0,0.517718228402737,0.517718228402737,0.3863095238095238,0.6,placement_only,1.0,1
127,127,0.010521209998096914,0.010521209998096914,0.21954631928476287,0,0,1,0.010521209998096914,0.010521209998096914,0.21954631928476287,0,0.6,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,15.96616168642639,2.0,2.192135999575853,2.0,50000.00000000001,0.0,1.010521209998097,1.010521209998097,0.19791666666666666,0.6,placement_only,1.0,1
